created_at,sensor id,agv id,route id,ultrasonic_cm,distance to obstacle (cms),pir_detected,pir status,ir_detected,ir status,proximity alert (yes/no),collision warning (yes/no),robot position x,robot position y,speed (cm/sec),collision_risk_class,high_traffic_zone,obstacle_present,path_efficiency_score,navigation_action
2025-06-03 22:47:28,SENSOR_3,AGV_3,ROUTE_1,158.23,62.98,0,not detected,0,off,no,no,68.72,86.07,32.87,low,no,yes,100,turn
2025-06-03 22:48:43,SENSOR_3,AGV_1,ROUTE_3,104.69,59.05,1,detected,1,on,no,no,3.26,85.17,35.56,low,no,no,99.46,turn
2025-06-03 22:49:59,SENSOR_1,AGV_2,ROUTE_2,136.8,46.95,0,not detected,1,on,no,no,49.55,34.22,31.96,low,yes,no,84.64,stop
2025-06-03 22:51:14,SENSOR_1,AGV_2,ROUTE_1,32.58788871,74.39,1,detected,0,off,yes,no,23.38,82.23,33.97,medium,no,yes,77.39,slow
2025-06-03 22:52:30,SENSOR_1,AGV_1,ROUTE_3,100.1,65.6,0,not detected,1,on,no,no,52.85,16.14,30.02,low,yes,no,96.54,turn
2025-06-03 22:53:46,SENSOR_1,AGV_4,ROUTE_1,22.8233202,68.61,1,detected,0,off,yes,yes,55.53,27.44,29.27,high,yes,no,71.9,stop
2025-06-03 22:55:01,SENSOR_1,AGV_4,ROUTE_1,34.21,36.35,0,not detected,0,off,yes,no,32.32,97.41,28.18,medium,yes,no,79.33,slow
2025-06-03 22:56:17,SENSOR_2,AGV_5,ROUTE_3,29.2209258,91.21,1,detected,0,off,yes,yes,88.44,27.87,28.42,high,no,no,87.59,stop
2025-06-03 22:57:32,SENSOR_1,AGV_4,ROUTE_1,31.6436465,37.21,1,detected,0,off,yes,no,93.8,10.01,24.37,medium,no,no,79.36,slow
2025-06-03 22:58:48,SENSOR_2,AGV_1,ROUTE_3,117.12,37.97,0,not detected,0,off,no,no,36.15,74.38,25.44,low,no,no,85.83,stop
2025-06-03 23:00:04,SENSOR_1,AGV_2,ROUTE_3,167.14,85.38,0,not detected,0,off,no,no,57.59,68.64,25.61,low,no,no,67.45,turn
2025-06-03 23:01:19,SENSOR_2,AGV_3,ROUTE_3,,86.97,0,not detected,0,off,no,no,24.85,67.31,26.65,low,yes,no,95.71,turn
2025-06-03 23:02:35,SENSOR_2,AGV_1,ROUTE_1,,60.3,0,not detected,0,off,no,no,1.63,65.91,31.93,low,no,no,100,turn
2025-06-03 23:03:50,SENSOR_2,AGV_5,ROUTE_1,61.20444131,31.16,1,detected,0,off,no,no,20.31,84.3,25.88,low,no,no,71.28,stop
2025-06-03 23:05:06,SENSOR_1,AGV_2,ROUTE_3,144.19,74.29,0,not detected,0,off,no,no,24.39,72.88,30.31,low,no,no,90.33,turn
2025-06-03 23:06:22,SENSOR_2,AGV_1,ROUTE_1,89.58,76.65,1,detected,1,on,no,no,88.01,35.82,32.97,low,no,no,82.83,turn
2025-06-03 23:07:37,SENSOR_3,AGV_3,ROUTE_3,119.7,58.96,0,not detected,1,on,no,no,3.64,97,20.42,low,no,no,95.56,stop
2025-06-03 23:08:53,SENSOR_2,AGV_3,ROUTE_3,73.1946875,96.55,1,detected,0,off,no,no,68.79,35.6,28.2,low,no,no,70.04,stop
2025-06-03 23:10:08,SENSOR_1,AGV_4,ROUTE_2,,90.59,0,not detected,0,off,no,no,53.68,20.91,25.16,low,no,no,83.12,stop
2025-06-03 23:11:24,SENSOR_3,AGV_2,ROUTE_1,136.39,53.37,1,detected,1,on,no,no,50.11,88.71,29.57,low,yes,yes,72.73,stop
2025-06-03 23:12:40,SENSOR_1,AGV_2,ROUTE_3,108.16,56.62,0,not detected,1,on,no,no,32.36,33.54,32.78,low,no,yes,84.89,slow
2025-06-03 23:13:55,SENSOR_2,AGV_5,ROUTE_2,32.91,33.78,0,not detected,0,off,yes,no,98.69,26.17,33.03,medium,no,no,95.72,slow
2025-06-03 23:15:11,SENSOR_2,AGV_2,ROUTE_3,24.69837918,55.76,1,detected,0,off,yes,yes,20.94,69.18,28.54,high,no,no,71.83,stop
2025-06-03 23:16:26,SENSOR_2,AGV_1,ROUTE_3,116.18,39.87,0,not detected,0,off,no,no,13.73,68.03,26.94,low,yes,no,82.6,turn
2025-06-03 23:17:42,SENSOR_1,AGV_3,ROUTE_2,111.11,67.66,0,not detected,1,on,no,no,5.22,25.42,25.47,low,no,no,89.66,turn
2025-06-03 23:18:58,SENSOR_2,AGV_5,ROUTE_3,136.52,63.6,0,not detected,0,off,no,no,28.54,91.49,38.2,low,no,no,91.13,turn
2025-06-03 23:20:13,SENSOR_1,AGV_2,ROUTE_3,38.14,42.52,1,detected,0,off,yes,no,98.19,38.68,29.19,medium,no,yes,87.29,slow
2025-06-03 23:21:29,SENSOR_3,AGV_4,ROUTE_1,33.27,26.62,0,not detected,1,on,yes,no,42.54,62.17,28.04,medium,yes,no,81.89,slow
2025-06-03 23:22:44,SENSOR_3,AGV_4,ROUTE_3,127.81,47.05,0,not detected,0,off,no,no,86.24,60.93,28.61,low,yes,no,88.01,turn
2025-06-03 23:24:00,SENSOR_3,AGV_5,ROUTE_1,104.32,89.47,0,not detected,1,on,no,no,4.1,87.62,37.69,low,no,no,94.28,slow
2025-06-03 23:25:16,SENSOR_2,AGV_5,ROUTE_2,166.23,62.9,0,not detected,0,off,no,no,74.91,61.24,30.46,low,no,yes,69.92,turn
2025-06-03 23:26:31,SENSOR_1,AGV_4,ROUTE_3,145.05,66.2,0,not detected,0,off,no,no,23.42,35.09,32.8,low,no,no,89.98,stop
2025-06-03 23:27:47,SENSOR_3,AGV_4,ROUTE_2,128.35,73.19,0,not detected,0,off,no,no,81.25,96.88,22.88,low,no,yes,74.08,slow
2025-06-03 23:29:02,SENSOR_1,AGV_5,ROUTE_2,85.66,44.73,0,not detected,0,off,no,no,92.93,9.34,31.22,low,yes,no,88.73,stop
2025-06-03 23:30:18,SENSOR_3,AGV_5,ROUTE_3,141.97,45.38,0,not detected,1,on,no,no,83.41,13.23,25.29,low,no,no,88.21,turn
2025-06-03 23:31:34,SENSOR_2,AGV_1,ROUTE_3,130.07,69.5,0,not detected,1,on,no,no,48.93,88.81,28.86,low,no,yes,90.94,turn
2025-06-03 23:32:49,SENSOR_2,AGV_5,ROUTE_3,28.42502331,75.78,1,detected,0,off,yes,yes,70.65,89.7,24.26,high,no,no,80.63,stop
2025-06-03 23:34:05,SENSOR_3,AGV_5,ROUTE_2,56.29,56.85,0,not detected,1,on,no,no,5.56,65.19,24.47,low,yes,no,97.95,turn
2025-06-03 23:35:20,SENSOR_3,AGV_4,ROUTE_3,126.1,65.22,1,detected,0,off,no,no,43.55,95.19,36.46,low,no,yes,73,stop
2025-06-03 23:36:36,SENSOR_3,AGV_1,ROUTE_1,59.59,40.72,0,not detected,1,on,no,no,32.54,40.07,30.37,low,yes,no,77.6,turn
2025-06-03 23:37:52,SENSOR_2,AGV_2,ROUTE_1,71.46,36.9,0,not detected,0,off,no,no,39.62,13.67,29.41,low,no,no,84.21,stop
2025-06-03 23:39:07,SENSOR_1,AGV_3,ROUTE_1,,62.43,1,detected,1,on,no,no,98.17,23.34,31.03,low,no,no,78.65,turn
2025-06-03 23:40:23,SENSOR_2,AGV_5,ROUTE_2,159.3,65.96,0,not detected,1,on,no,no,57.05,36.16,20.25,low,yes,yes,81,stop
2025-06-03 23:41:38,SENSOR_2,AGV_5,ROUTE_1,111.56,63.48,0,not detected,0,off,no,no,40.23,74.8,33.17,low,no,yes,89.37,turn
2025-06-03 23:42:54,SENSOR_2,AGV_4,ROUTE_1,40.49596504,75.84,1,detected,0,off,no,no,52.86,24.48,34.53,medium,no,no,89.14,slow
2025-06-03 23:44:10,SENSOR_1,AGV_2,ROUTE_1,145.75,60.61,0,not detected,0,off,no,no,91.4,11.96,36.66,low,no,no,81.7,turn
2025-06-03 23:45:25,SENSOR_3,AGV_5,ROUTE_3,145.31,51.23,1,detected,0,off,no,no,61.22,51.62,33.84,low,yes,yes,83.74,turn
2025-06-03 23:46:41,SENSOR_1,AGV_5,ROUTE_3,21.88,12.27,0,not detected,1,on,yes,yes,45.74,55.32,28.54,high,yes,no,74.55,stop
2025-06-03 23:47:56,SENSOR_2,AGV_1,ROUTE_3,117.12,37.97,0,not detected,0,off,no,no,36.15,74.38,25.44,low,no,no,85.83,stop
2025-06-03 23:49:12,SENSOR_1,AGV_4,ROUTE_1,39.24,38.69,1,detected,0,off,yes,no,18.98,2.93,29.95,medium,yes,no,77.05,slow
2025-06-03 23:50:28,SENSOR_2,AGV_2,ROUTE_1,79.71,49.26,0,not detected,0,off,no,no,96.52,69.76,30.77,low,no,no,98.62,turn
2025-06-03 23:51:43,SENSOR_2,AGV_1,ROUTE_1,141.2,85.83,0,not detected,1,on,no,no,12.77,5.11,27.42,low,yes,yes,73.31,slow
2025-06-03 23:52:59,SENSOR_2,AGV_4,ROUTE_3,35.64,40.97,0,not detected,0,off,yes,no,91.28,4.7,34.66,medium,no,yes,100,slow
2025-06-03 23:54:14,SENSOR_1,AGV_5,ROUTE_2,145.73,83.53,0,not detected,1,on,no,no,48.47,23.42,23.86,low,no,no,74.05,stop
2025-06-03 23:55:30,SENSOR_1,AGV_4,ROUTE_2,49.04,24.9,1,detected,1,on,no,no,12.1,38.01,28.89,medium,no,no,93.67,turn
2025-06-03 23:56:46,SENSOR_1,AGV_1,ROUTE_1,26.94375405,52.7,1,detected,0,off,yes,no,80.91,88.98,24.06,high,no,yes,82.53,slow
2025-06-03 23:58:01,SENSOR_1,AGV_2,ROUTE_3,177.58,81.05,0,not detected,0,off,no,no,30.66,65.43,27.63,low,no,no,90.8,turn
2025-06-03 23:59:17,SENSOR_1,AGV_4,ROUTE_1,156.23,77.67,0,not detected,1,on,no,no,42.2,92.08,22.81,low,no,no,65.24,slow
2025-06-04 00:00:32,SENSOR_2,AGV_5,ROUTE_2,37.24489062,62.69,1,detected,0,off,yes,no,31.73,86.25,24.88,medium,no,no,85.46,slow
2025-06-04 00:01:48,SENSOR_1,AGV_3,ROUTE_2,105.73,78.38,0,not detected,0,off,no,no,87.54,73.81,31.23,low,no,no,100,turn
2025-06-04 00:03:04,SENSOR_3,AGV_1,ROUTE_3,131.94,49.92,0,not detected,1,on,no,no,69.45,8.46,29.57,low,yes,no,79.15,stop
2025-06-04 00:04:19,SENSOR_1,AGV_4,ROUTE_1,85.63,54.11,1,detected,0,off,no,no,25.53,34.68,36.97,low,no,no,83.79,turn
2025-06-04 00:05:35,SENSOR_3,AGV_2,ROUTE_3,37.6,26.77,1,detected,0,off,yes,no,22.7,99.4,31.05,medium,no,yes,80.61,slow
2025-06-04 00:06:50,SENSOR_3,AGV_3,ROUTE_3,13.5325599,45.36,1,detected,0,off,yes,yes,11.97,58.04,34.72,high,no,yes,97.38,stop
2025-06-04 00:08:06,SENSOR_2,AGV_4,ROUTE_1,28.89,17.73,1,detected,1,on,yes,yes,59.49,2.15,35.19,high,no,yes,69.9,stop
2025-06-04 00:09:22,SENSOR_1,AGV_5,ROUTE_1,157.54,52.14,0,not detected,0,off,no,no,63.7,59.59,28.39,low,no,no,87.98,stop
2025-06-04 00:10:37,SENSOR_1,AGV_2,ROUTE_1,136.68,42.38,0,not detected,0,off,no,no,14.99,53.53,25.7,low,no,no,80.86,turn
2025-06-04 00:11:53,SENSOR_2,AGV_5,ROUTE_2,32.91,33.78,0,not detected,0,off,yes,no,98.69,26.17,33.03,medium,no,no,95.72,slow
2025-06-04 00:13:08,SENSOR_1,AGV_4,ROUTE_1,31.6436465,37.21,1,detected,0,off,yes,no,93.8,10.01,24.37,medium,no,no,79.36,slow
2025-06-04 00:14:24,SENSOR_3,AGV_3,ROUTE_2,97.96,42.5,0,not detected,0,off,no,no,57.86,70.86,27.46,low,no,yes,100,slow
2025-06-04 00:15:40,SENSOR_1,AGV_2,ROUTE_2,96.93,19.14,1,detected,0,off,no,no,6.9,36.23,39.14,low,yes,yes,83.3,slow
2025-06-04 00:16:55,SENSOR_3,AGV_5,ROUTE_1,104.32,89.47,0,not detected,1,on,no,no,4.1,87.62,37.69,low,no,no,94.28,slow
2025-06-04 00:18:11,SENSOR_1,AGV_4,ROUTE_1,22.8233202,68.61,1,detected,0,off,yes,yes,55.53,27.44,29.27,high,yes,no,71.9,stop
2025-06-04 00:19:26,SENSOR_1,AGV_2,ROUTE_1,153.67,75.75,0,not detected,0,off,no,no,59.44,24.4,30.72,low,no,no,80.18,turn
2025-06-04 00:20:42,SENSOR_2,AGV_2,ROUTE_3,134.38,58.38,0,not detected,0,off,no,no,90.75,59.29,22.21,low,no,no,71.44,turn
2025-06-04 00:21:58,SENSOR_3,AGV_3,ROUTE_3,30.1991063,50.11,1,detected,0,off,yes,no,61.09,40.38,36.01,medium,no,no,67.05,slow
2025-06-04 00:23:13,SENSOR_1,AGV_5,ROUTE_2,158.87,60.44,0,not detected,0,off,no,no,8.37,7.35,34.15,low,yes,no,86.6,stop
2025-06-04 00:24:29,SENSOR_3,AGV_3,ROUTE_1,57.45,48.82,0,not detected,0,off,no,no,67.13,17.66,29.5,low,no,no,80.13,turn
2025-06-04 00:25:44,SENSOR_3,AGV_1,ROUTE_3,131.94,49.92,0,not detected,1,on,no,no,69.45,8.46,29.57,low,yes,no,79.15,stop
2025-06-04 00:27:00,SENSOR_2,AGV_2,ROUTE_2,35.66765791,87.41,1,detected,0,off,yes,no,2.55,67.14,30.3,medium,no,no,84.53,slow
2025-06-04 00:28:16,SENSOR_2,AGV_5,ROUTE_3,127.69,85.55,0,not detected,0,off,no,no,21.11,91.82,27.12,low,yes,no,99.2,turn
2025-06-04 00:29:31,SENSOR_3,AGV_2,ROUTE_1,125.39,66.23,0,not detected,0,off,no,no,35.74,92.37,31.56,low,no,no,86.13,slow
2025-06-04 00:30:47,SENSOR_3,AGV_1,ROUTE_2,98.44,44.85,0,not detected,1,on,no,no,89.74,53.23,25.86,low,no,no,100,turn
2025-06-04 00:32:02,SENSOR_1,AGV_4,ROUTE_1,31.66994923,66.42,1,detected,0,off,yes,no,54.51,91.58,39.92,medium,no,yes,80.08,slow
2025-06-04 00:33:18,SENSOR_1,AGV_5,ROUTE_1,69.72,32.71,0,not detected,0,off,no,no,56.06,64.79,27.66,low,no,no,76.46,turn
2025-06-04 00:34:34,SENSOR_3,AGV_4,ROUTE_2,86.52,69.51,1,detected,1,on,no,no,11.92,49.97,17.88,low,no,no,80.56,turn
2025-06-04 00:35:49,SENSOR_1,AGV_4,ROUTE_1,39.24,38.69,1,detected,0,off,yes,no,18.98,2.93,29.95,medium,yes,no,77.05,slow
2025-06-04 00:37:05,SENSOR_3,AGV_1,ROUTE_2,29.05186733,69.57,1,detected,0,off,yes,yes,41.99,75.33,31.98,high,no,no,90.21,stop
2025-06-04 00:38:20,SENSOR_3,AGV_4,ROUTE_1,99.87,61.14,0,not detected,0,off,no,no,2.24,69.64,29.58,low,yes,yes,75.75,turn
2025-06-04 00:39:36,SENSOR_2,AGV_3,ROUTE_2,94.54,45.09,1,detected,0,off,no,no,76.86,85.97,29.31,low,no,no,90.41,turn
2025-06-04 00:40:52,SENSOR_2,AGV_5,ROUTE_2,37.24489062,62.69,1,detected,0,off,yes,no,31.73,86.25,24.88,medium,no,no,85.46,slow
2025-06-04 00:42:07,SENSOR_1,AGV_1,ROUTE_3,24.62074536,70.11,1,detected,0,off,yes,yes,28.72,0.34,34.61,high,no,yes,90.76,stop
2025-06-04 00:43:23,SENSOR_2,AGV_4,ROUTE_3,62.21,56.41,0,not detected,1,on,no,no,98.48,83.2,35.15,low,no,yes,77.44,slow
2025-06-04 00:44:38,SENSOR_3,AGV_5,ROUTE_2,47.24,38.48,0,not detected,0,off,no,no,24.59,24.66,31.52,medium,no,no,82.59,turn
2025-06-04 00:45:54,SENSOR_3,AGV_5,ROUTE_1,104.32,89.47,0,not detected,1,on,no,no,4.1,87.62,37.69,low,no,no,94.28,slow
2025-06-04 00:47:10,SENSOR_2,AGV_5,ROUTE_3,39.94,30.97,1,detected,1,on,yes,no,18.42,15.13,32.54,medium,no,no,60.65,slow
2025-06-04 00:48:25,SENSOR_2,AGV_4,ROUTE_3,113.05,59.56,1,detected,0,off,no,no,38.93,67.6,29,low,no,yes,82.33,turn
2025-06-04 00:49:41,SENSOR_2,AGV_4,ROUTE_2,88.72,54,0,not detected,0,off,no,no,15,35.44,37.32,low,no,no,73.85,turn
2025-06-04 00:50:56,SENSOR_3,AGV_5,ROUTE_1,36.06,41.48,0,not detected,1,on,yes,no,70.8,70.13,31.99,medium,yes,yes,96.89,slow
2025-06-04 00:52:12,SENSOR_3,AGV_1,ROUTE_1,110.9,50.42,0,not detected,1,on,no,no,41.83,70.07,31.25,low,no,yes,89.01,turn
2025-06-04 00:53:28,SENSOR_2,AGV_5,ROUTE_3,101.8,81.55,0,not detected,0,off,no,no,13.29,27.63,28.03,low,no,no,92.99,stop
2025-06-04 00:54:43,SENSOR_2,AGV_4,ROUTE_1,155.35,71.59,0,not detected,0,off,no,no,67.39,21.76,31.24,low,no,no,88.25,turn
2025-06-04 00:55:59,SENSOR_3,AGV_3,ROUTE_3,174.52,93.84,0,not detected,1,on,no,no,87.69,86.07,22.94,low,no,no,81.47,turn
2025-06-04 00:57:14,SENSOR_1,AGV_2,ROUTE_2,148.83,54.9,0,not detected,0,off,no,no,52.19,19.07,44.34,low,no,no,84.33,turn
2025-06-04 00:58:30,SENSOR_3,AGV_2,ROUTE_2,38.45,36.3,0,not detected,0,off,yes,no,35.51,32.81,34.06,medium,no,no,81.02,slow
2025-06-04 00:59:46,SENSOR_2,AGV_4,ROUTE_3,35.64,40.97,0,not detected,0,off,yes,no,91.28,4.7,34.66,medium,no,yes,100,slow
2025-06-04 01:01:01,SENSOR_3,AGV_4,ROUTE_2,110.99,54.36,0,not detected,1,on,no,no,47.83,62.51,29.4,low,no,no,83.44,stop
2025-06-04 01:02:17,SENSOR_3,AGV_1,ROUTE_2,140.75,71.28,1,detected,0,off,no,no,24.61,66.94,31.86,low,no,no,74.91,slow
2025-06-04 01:03:32,SENSOR_2,AGV_4,ROUTE_1,73.41,62.38,0,not detected,1,on,no,no,26.62,18.63,30.14,low,no,no,94,turn
2025-06-04 01:04:48,SENSOR_3,AGV_4,ROUTE_3,121.16,60.79,1,detected,0,off,no,no,49.44,78.11,32.02,low,no,no,50.76,turn
2025-06-04 01:06:04,SENSOR_3,AGV_1,ROUTE_3,131.94,49.92,0,not detected,1,on,no,no,69.45,8.46,29.57,low,yes,no,79.15,stop
2025-06-04 01:07:19,SENSOR_2,AGV_5,ROUTE_2,37.24489062,62.69,1,detected,0,off,yes,no,31.73,86.25,24.88,medium,no,no,85.46,slow
2025-06-04 01:08:35,SENSOR_2,AGV_2,ROUTE_1,71.46,36.9,0,not detected,0,off,no,no,39.62,13.67,29.41,low,no,no,84.21,stop
2025-06-04 01:09:50,SENSOR_1,AGV_5,ROUTE_2,145.73,83.53,0,not detected,1,on,no,no,48.47,23.42,23.86,low,no,no,74.05,stop
2025-06-04 01:11:06,SENSOR_2,AGV_2,ROUTE_2,38.47,44.06,0,not detected,1,on,yes,no,38.52,63.58,31.08,medium,no,no,82.38,slow
2025-06-04 01:12:22,SENSOR_2,AGV_3,ROUTE_1,116.6,54.63,0,not detected,0,off,no,no,95.47,37.55,36.48,low,no,no,91.35,slow
2025-06-04 01:13:37,SENSOR_3,AGV_5,ROUTE_3,32.82,35.8,1,detected,0,off,yes,no,84.95,62.02,27.26,medium,no,no,80.34,slow
2025-06-04 01:14:53,SENSOR_2,AGV_4,ROUTE_1,129.19,64.93,0,not detected,0,off,no,no,52.05,99.28,37.49,low,yes,no,87.07,turn
2025-06-04 01:16:08,SENSOR_2,AGV_3,ROUTE_1,108.9,59.59,0,not detected,1,on,no,no,21.52,97.4,34.49,low,no,no,84.66,turn
2025-06-04 01:17:24,SENSOR_2,AGV_4,ROUTE_2,147.42,61.59,0,not detected,0,off,no,no,86.54,47.78,26.41,low,no,no,100,turn
2025-06-04 01:18:40,SENSOR_2,AGV_1,ROUTE_1,98.52,58.18,0,not detected,1,on,no,no,61.21,51.65,31.27,low,no,yes,83.16,slow
2025-06-04 01:19:55,SENSOR_1,AGV_1,ROUTE_3,93.95,71.54,0,not detected,0,off,no,no,6.11,28.15,23.71,low,no,no,87.56,turn
2025-06-04 01:21:11,SENSOR_2,AGV_2,ROUTE_3,24.69837918,55.76,1,detected,0,off,yes,yes,20.94,69.18,28.54,high,no,no,71.83,stop
2025-06-04 01:22:26,SENSOR_1,AGV_3,ROUTE_3,61.94,30.03,0,not detected,0,off,no,no,46.84,96.26,23.44,low,yes,no,83.55,stop
2025-06-04 01:23:42,SENSOR_2,AGV_4,ROUTE_1,108.71,48.42,0,not detected,0,off,no,no,25.6,45.03,40.07,low,yes,no,76.15,turn
2025-06-04 01:24:58,SENSOR_2,AGV_5,ROUTE_3,101.8,81.55,0,not detected,0,off,no,no,13.29,27.63,28.03,low,no,no,92.99,stop
2025-06-04 01:26:13,SENSOR_2,AGV_5,ROUTE_3,101.8,81.55,0,not detected,0,off,no,no,13.29,27.63,28.03,low,no,no,92.99,stop
2025-06-04 01:27:29,SENSOR_1,AGV_1,ROUTE_1,186.28,78.04,0,not detected,1,on,no,no,15.82,61.57,35.98,low,yes,yes,94.85,turn
2025-06-04 01:28:44,SENSOR_2,AGV_1,ROUTE_1,143.15,71.24,0,not detected,1,on,no,no,46.99,8.43,29.48,low,no,no,93.27,slow
2025-06-04 01:30:00,SENSOR_3,AGV_5,ROUTE_2,61.32,48.51,0,not detected,0,off,no,no,53.13,20.54,25.9,low,yes,yes,93.73,turn
2025-06-04 01:31:16,SENSOR_1,AGV_5,ROUTE_2,85.66,44.73,0,not detected,0,off,no,no,92.93,9.34,31.22,low,yes,no,88.73,stop
2025-06-04 01:32:31,SENSOR_1,AGV_1,ROUTE_3,24.62074536,70.11,1,detected,0,off,yes,yes,28.72,0.34,34.61,high,no,yes,90.76,stop
2025-06-04 01:33:47,SENSOR_3,AGV_1,ROUTE_2,39.8,34.51,1,detected,0,off,yes,no,80.16,47.1,20.24,medium,no,no,97.18,slow
2025-06-04 01:35:02,SENSOR_1,AGV_4,ROUTE_3,111.4,21.54,1,detected,0,off,no,no,37.64,52.38,26.54,low,no,no,83.63,turn
2025-06-04 01:36:18,SENSOR_2,AGV_5,ROUTE_3,93.63,54.52,0,not detected,0,off,no,no,92.31,96.17,28.77,low,no,no,86.03,stop
2025-06-04 01:37:34,SENSOR_1,AGV_4,ROUTE_1,23.84800031,43.08,1,detected,0,off,yes,yes,87.37,2.37,41.02,high,no,no,95.92,stop
2025-06-04 01:38:49,SENSOR_2,AGV_5,ROUTE_3,29.2209258,91.21,1,detected,0,off,yes,yes,88.44,27.87,28.42,high,no,no,87.59,stop
2025-06-04 01:40:05,SENSOR_3,AGV_2,ROUTE_3,104.34,67.54,1,detected,1,on,no,no,98.48,43.34,27.66,low,no,no,70.4,turn
2025-06-04 01:41:20,SENSOR_1,AGV_4,ROUTE_1,23.84800031,43.08,1,detected,0,off,yes,yes,87.37,2.37,41.02,high,no,no,95.92,stop
2025-06-04 01:42:36,SENSOR_1,AGV_3,ROUTE_3,61.94,30.03,0,not detected,0,off,no,no,46.84,96.26,23.44,low,yes,no,83.55,stop
2025-06-04 01:43:52,SENSOR_1,AGV_3,ROUTE_3,61.94,30.03,0,not detected,0,off,no,no,46.84,96.26,23.44,low,yes,no,83.55,stop
2025-06-04 01:45:07,SENSOR_2,AGV_3,ROUTE_1,136.11,53.05,0,not detected,1,on,no,no,20.51,18.58,32.79,low,no,no,88.35,turn
2025-06-04 01:46:23,SENSOR_3,AGV_1,ROUTE_3,,40.31,1,detected,1,on,no,no,58.49,80.71,32,low,no,no,77.15,turn
2025-06-04 01:47:38,SENSOR_3,AGV_3,ROUTE_2,97.96,42.5,0,not detected,0,off,no,no,57.86,70.86,27.46,low,no,yes,100,slow
2025-06-04 01:48:54,SENSOR_1,AGV_4,ROUTE_3,96.11,55.45,1,detected,1,on,no,no,87.98,64.9,27.09,low,no,yes,89.44,turn
2025-06-04 01:50:10,SENSOR_1,AGV_5,ROUTE_2,145.73,83.53,0,not detected,1,on,no,no,48.47,23.42,23.86,low,no,no,74.05,stop
2025-06-04 01:51:25,SENSOR_1,AGV_2,ROUTE_1,75.52,54.29,0,not detected,0,off,no,no,19.46,64.09,24.69,low,no,no,96.23,turn
2025-06-04 01:52:41,SENSOR_1,AGV_3,ROUTE_2,138.88,43.41,0,not detected,1,on,no,no,98.91,1.52,34.44,low,no,no,87.79,turn
2025-06-04 01:53:56,SENSOR_1,AGV_2,ROUTE_1,33.4580489,69.02,1,detected,0,off,yes,no,11.2,17.43,29.44,medium,no,no,84.98,slow
2025-06-04 01:55:12,SENSOR_3,AGV_5,ROUTE_2,137.44,50.82,0,not detected,0,off,no,no,43.79,75.18,25.7,low,no,no,84.55,turn
2025-06-04 01:56:28,SENSOR_1,AGV_4,ROUTE_1,22.8233202,68.61,1,detected,0,off,yes,yes,55.53,27.44,29.27,high,yes,no,71.9,stop
2025-06-04 01:57:43,SENSOR_1,AGV_1,ROUTE_3,143.98,63.28,0,not detected,0,off,no,no,84.56,20.65,38.01,low,no,yes,90.26,stop
2025-06-04 01:58:59,SENSOR_2,AGV_4,ROUTE_2,126.94,61.1,0,not detected,0,off,no,no,30.35,96.47,31.7,low,no,no,72.44,turn
2025-06-04 02:00:14,SENSOR_2,AGV_4,ROUTE_2,109.28,65.18,1,detected,0,off,no,no,4.98,98.48,21.92,low,yes,no,71.79,turn
2025-06-04 02:01:30,SENSOR_1,AGV_2,ROUTE_2,166.84,94.1,1,detected,0,off,no,no,20.69,90.11,26.55,low,yes,no,71.07,slow
2025-06-04 02:02:46,SENSOR_3,AGV_3,ROUTE_3,119.7,58.96,0,not detected,1,on,no,no,3.64,97,20.42,low,no,no,95.56,stop
2025-06-04 02:04:01,SENSOR_3,AGV_2,ROUTE_3,100.39,48.01,1,detected,1,on,no,no,75.27,49.47,33.12,low,no,no,67.18,turn
2025-06-04 02:05:17,SENSOR_1,AGV_3,ROUTE_2,99.61,69.09,0,not detected,0,off,no,no,44.03,71.2,31.55,low,no,yes,76.81,slow
2025-06-04 02:06:32,SENSOR_3,AGV_2,ROUTE_1,16.77385787,70.75,1,detected,0,off,yes,yes,78.35,25.64,18.38,high,no,no,74.46,stop
2025-06-04 02:07:48,SENSOR_3,AGV_3,ROUTE_3,84.62,66.23,0,not detected,0,off,no,no,8.08,50.54,29.34,low,no,no,84.07,turn
2025-06-04 02:09:04,SENSOR_2,AGV_4,ROUTE_2,,73.1,1,detected,1,on,no,no,43.49,90.61,25.34,low,no,no,80.59,turn
2025-06-04 02:10:19,SENSOR_3,AGV_3,ROUTE_1,67.08,42.13,0,not detected,0,off,no,no,86.87,10.96,35.3,low,no,no,85.61,turn
2025-06-04 02:11:35,SENSOR_1,AGV_2,ROUTE_1,32.58788871,74.39,1,detected,0,off,yes,no,23.38,82.23,33.97,medium,no,yes,77.39,slow
2025-06-04 02:12:50,SENSOR_3,AGV_5,ROUTE_2,24.20619465,56.95,1,detected,0,off,yes,yes,46.43,36.71,20.15,high,no,no,84.88,stop
2025-06-04 02:14:06,SENSOR_3,AGV_2,ROUTE_3,37.6,26.77,1,detected,0,off,yes,no,22.7,99.4,31.05,medium,no,yes,80.61,slow
2025-06-04 02:15:22,SENSOR_1,AGV_3,ROUTE_2,144.94,78.55,1,detected,1,on,no,no,76.29,16.63,31.8,low,no,no,96.61,stop
2025-06-04 02:16:37,SENSOR_3,AGV_1,ROUTE_3,150.05,63.28,0,not detected,1,on,no,no,36.33,14.56,24.28,low,no,yes,88.37,turn
